review,sentiment,tfidf_vector
"['please', 'dont', 'hate', 'honest', 'watch', 'movie', 'lot', 'funbr', 'movie', 'stupid', 'cast', 'stupid', 'songsbr', 'unnecessary', 'songs', 'mehbooba', 'total', 'insult', 'original', 'one', 'holi', 'well', 'ok', 'due', 'tradition', 'every', 'movie', 'get', 'one', 'chad', 'raha', 'hai', 'nasha', 'whatever', 'unneeded', 'stupid', 'song', 'jee', 'le', 'sound', 'like', 'playboy', 'song', 'stupid', 'songbr', 'songs', 'movie', 'ok', 'ram', 'gopal', 'vermas', 'adaptation', 'think', 'like', 'like', 'moviebr', 'well', 'movie', 'depend', 'viewer', 'judgement', 'whether', 'heshe', 'think', 'movie', 'total', 'copy', 'heshe', 'would', 'want', 'hit', 'head', 'cinema', 'seat', 'heshe', 'think', 'directors', 'look', 'heshe', 'would', 'relax', 'take', 'look', 'moviebr', 'anyways', 'look', 'ways', 'would', 'congratulate', 'abuse', 'ram', 'gopal', 'disaster', 'madebr', 'well', 'things', 'bother', 'cast', 'incredibly', 'badbr', 'amitabh', 'bachchan', 'babbangabbar', 'amitabh', 'movie', 'remake', 'funny', 'director', 'think', 'ajay', 'devgan', 'heeroveerubobby', 'deol', 'could', 'better', 'prashant', 'raj', 'rajjaiabhishek', 'mean', 'role', 'despite', 'special', 'appearance', 'mehbooba', 'song', 'sushmita', 'sen', 'radhadurgajaya', 'bachchan', 'right', 'tabu', 'right', 'role', 'nisha', 'kothari', 'ghungroobasantii', 'think', 'esha', 'deol', 'would', 'great', 'mohanlal', 'narishmathakurmohanlal', 'cuteoops', 'sorry', 'hehehehe', 'ok', 'could', 'think', 'anyonebr', 'movie', 'would', 'even', 'fair', 'little', 'cast', 'okbr', 'movie', 'wasnt', 'even', 'excite', 'movie', 'ok', 'watchingbr', 'overall', 'ratingbr', 'direction', '810', 'get', 'credit', 'cinematography', '910', 'script', '310', 'bad', 'script', 'songs', '510', 'unnecessary', 'movie', 'could', 'better', 'easy', 'ears', 'play', 'pcs', 'ipods', 'stuff', 'cast', '110br', 'total', '310br', 'syed', 'shabbir', 'aly', 'naqvi', 'pakistan']",negative,[0. 0. 0. ... 0. 0. 0.]
"['movie', 'pretty', 'absurd', 'funny', 'part', 'go', 'right', 'bin', 'movies', 'memory', 'think', 'hmmthat', 'movie', 'funny', 'part', 'overall', 'pretty', 'ridiculous', 'plot', 'lack', 'ofbr', 'think', 'seem', 'like', 'ben', 'try', 'little', 'hard', 'cooky', 'funny', 'guy', 'didnt', 'understand', 'self', 'make', 'multimillionaire', 'still', 'idiot', 'anyways', 'like', 'ben', 'affleck', 'make', 'crap', 'hey', 'forgive', 'mean', 'like', 'jersey', 'girl', 'didnt', 'think', 'gigli', 'fault', 'like', 'overall', 'guess', 'hes', 'kinda', 'like', 'kid', 'feel', 'sorry', 'cuz', 'cant', 'seem', 'get', 'rightbr', 'advice', 'would', 'avoid', 'flick', 'didnt', 'really', 'develop', 'workable', 'plot', 'catherine', 'ohara', 'jimmy', 'g', 'werent', 'use', 'well', 'could', 'deserve', 'better', 'overall', 'movie', 'home', 'alone', 'christmas', 'story', 'christmas', 'vacation', 'classics', 'forever', 'forgettable']",negative,[0. 0. 0. ... 0. 0. 0.]
"['watch', 'kid', 'much', 'jerry', 'lewis', 'fan', 'completely', 'forget', 'way', 'memorable', 'film', 'revolve', 'around', 'impersonation', 'seem', 'curriculum', 'every', 'comic', 'star', 'case', 'german', 'officer', 'bad', 'leonard', 'maltin', 'claim', 'award', 'bomb', 'rat', 'exactly', 'classic', 'stuff', 'either', 'certainly', 'league', 'behind', 'chaplins', 'great', 'dictator', '1940', 'even', 'comparably', 'narcissistic', 'ironically', 'scenes', 'prior', 'appearance', 'wouldbe', 'wacky', 'general', 'offer', 'felicities', 'rather', 'force', 'humor', 'nazi', 'expense', 'film', 'really', 'lewis', 'last', 'gasp', 'heyday', 'fact', 'prove', 'last', 'vehicle', 'release', '10', 'years', 'painfully', 'apparent', 'particular', 'brand', 'foolishness', 'wouldnt', 'pass', 'muster', 'age', 'mel', 'brook', 'woody', 'allen']",negative,[0. 0. 0. ... 0. 0. 0.]
"['buy', 'chuck', 'norris', 'dvd', 'know', 'one', 'earliest', 'film', 'show', 'know', 'never', 'win', 'oscar', 'act', 'thats', 'watch', 'although', 'earthquakes', 'california', 'since', 'movie', 'make', 'never', 'desert', 'hill', 'hwy99', '5', 'billy', 'supposedly', 'cross', '99', '5', 'along', '120', 'distance', 'less', '15', 'miles', 'wish', 'writers', 'producers', 'directors', 'movies', 'would', 'least', 'look', 'map', 'truck', 'driver', 'spend', 'lot', 'time', 'california', 'could', 'tell', 'right', 'start', 'geography', 'wrong', 'however', 'worse', 'ways', 'spend', 'hour', 'half', 'grab', 'doritos', 'adult', 'beverage', 'enjoy', 'trip', 'back', 'time']",negative,[0. 0. 0. ... 0. 0. 0.]
"['im', 'always', 'surprise', 'give', 'famous', 'title', 'track', '2001', 'call', 'also', 'sprach', 'zarathustra', 'nobody', 'nobody', 'ive', 'read', 'anyway', 'note', 'parallel', 'movie', 'nietzsches', 'famous', 'work', 'also', 'sprach', 'zarathustra', 'idea', 'man', 'rebirth', 'star', 'child', 'infant', 'form', 'indescribably', 'advance', 'explicit', 'part', 'ns', 'zarathustra', 'prominent', 'passage', 'call', 'camel', 'become', 'lion', 'lion', 'become', 'child', 'n', 'describe', 'first', 'incarnation', 'overman', 'child', 'transcend', 'ascetic', 'altruistic', 'side', 'man', 'camel', 'always', 'ask', 'bear', 'weight', 'rapacious', 'brutish', 'willtopower', 'side', 'man', 'lion', 'fact', 'song', 'play', 'star', 'child', 'sequence', 'hardly', 'coincidence', 'also', 'zarathustra', 'say', 'man', 'rope', 'tie', 'beasts', 'overman', 'structure', 'movie', 'fit', 'description', 'brief', 'history', 'man', 'beast', 'become', 'truly', 'man', 'master', 'weapons', 'acquire', 'reason', 'long', 'sequence', 'man', 'rope', 'brief', 'glimpse', 'overman', 'inscrutability', 'transformations', 'occur', 'suggestion', 'external', 'force', 'cause', 'also', 'nietzschean', 'zarathustra', 'make', 'pretty', 'clear', 'doesnt', 'clue', 'people', 'go', 'able', 'enact', 'change', 'suggest', 'depend', 'outsider', 'zarathustra', 'show', 'us', 'go', 'bowmans', 'psychedelic', 'sequence', 'nearend', 'could', 'see', 'kubricks', 'best', '1960sstyle', 'attempt', 'depict', 'mystical', 'go', 'underbr', 'know', 'parallel', 'pretty', 'broad', 'almost', 'certainly', 'note', 'elsewhere', 'despite', 'fact', 'personally', 'see', 'want', 'mention', 'reason', 'try', 'dispel', 'myth', 'nietzsche', 'ultimately', 'gloomy', 'philosopher', 'people', 'find', 'end', '2001', 'gloomy', 'opinion', 'explicitly', 'unmistakeably', 'nietzschean', 'case', 'could', 'certainly', 'make', '2001', 'dramatization', 'zarathustra', 'update', 'modern', 'age', 'feel', 'free', 'disregard', 'outright', 'snobbishness', 'tie', 'everything', 'nietzsche']",positive,[0. 0. 0. ... 0. 0. 0.]
"['eager', 'see', 'one', 'favorite', 'tv', 'showsi', 'saw', 'universal', 'trademark', 'follow', 'newly', 'acquaint', 'title', 'theme', 'song', 'still', 'impress', 'mecomputer', 'animation', 'scenery', 'like', 'solid', 'title', 'namethe', 'jetsons', 'dimension', 'view', 'spaceship', 'approach', 'amusement', 'park', 'make', 'version', 'splendid', 'fantasticshortly', 'till', 'endi', 'couldnt', 'believe', 'eyeshow', 'lucky', 'could', 'forget', 'seenjust', 'songs', 'tiffany', 'theme', 'song', 'new', 'arrangement', 'headanywayi', 'wish', 'see', 'spaceaged', 'family', 'also', 'flintstones', 'yogi', 'bear', 'graphic', 'computer', 'design', 'toy', 'story', 'bug', 'lifethe', 'best', 'style', 'hannabarberas', 'opinion']",negative,[0. 0. 0. ... 0. 0. 0.]
"['great', 'soundtrack', 'really', 'enjoyable', 'music', 'outstanding', 'cast', 'great', 'lead', 'performance', 'worth', 'watchingbr', 'doesnt', 'really', 'explain', 'happen', 'neighborhood', 'leave', 'feel', 'integration', 'blame', 'departure', 'lead', 'character', 'neighborhood', 'disintegratedbr', 'movie', 'seem', 'well', 'research', 'extremely', 'well', 'craft', 'especially', 'enjoy', 'minor', 'character', 'like', 'jeffrey', 'wrightbr', 'cut', 'open', 'sequence', 'help', 'express', 'lively', 'engage', 'desirable', 'experience', 'nightclub', 'would', 'jump', 'music', 'food', 'drink', 'dance', 'gamble', 'sex']",positive,[0. 0. 0. ... 0. 0. 0.]
"['new', 'guy', 'armor', 'car', 'company', 'get', 'talk', 'become', 'involve', 'armor', 'car', 'heist', 'fellow', 'drivers', 'order', 'score', 'quick', 'cash', 'problem', 'really', 'dont', 'much', 'plan', 'complications', 'arise', 'things', 'turn', 'deadlybr', 'fast', 'move', 'popcorn', 'action', 'film', 'great', 'deal', 'go', 'first', 'film', '90', 'minutes', 'film', 'doesnt', 'really', 'time', 'bog', 'plot', 'crank', 'everything', 'go', 'next', 'film', 'great', 'action', 'sequence', 'one', 'move', 'towards', 'edge', 'ones', 'seat', 'lastly', 'film', 'stellar', 'cast', 'include', 'matt', 'dillon', 'jean', 'reno', 'lawrence', 'fishburne', 'first', 'rate', 'cast', 'sell', 'cover', 'stories', 'short', 'comingsbr', 'isnt', 'brain', 'surgery', 'popcorn', 'movie', 'level', 'score', 'highly', 'worth', 'look']",positive,[0. 0. 0. ... 0. 0. 0.]
"['id', 'buy', 'dollarbr', 'buy', 'film', 'dollar', 'ive', 'see', 'much', 'worse', 'much', 'morebr', 'scottish', 'scifi', 'film', 'mark', 'stirton', 'accord', 'make', 'hysterical', 'way', 'production', 'cost', '8000', 'eight', 'grand', 'wouldnt', 'pay', 'half', 'minute', 'hollywood', 'nevertheless', 'top', 'fun', 'film', 'make', 'like', 'things', 'gritty', 'youre', 'treat', 'rough', 'character', 'rough', 'voice', 'harsh', 'swear', 'didnt', 'mind', 'girl', 'friend', 'actors', 'fine', 'job', 'interest', 'see', 'people', 'ive', 'never', 'hear', 'see', 'mean', 'idea', 'go', 'die', 'firstbr', 'watch', 'movie', 'latest', 'latest', 'visual', 'effect', 'watch', 'star', 'war', 'effect', 'ok', 'kinda', 'weak', 'space', 'monsters', 'well', 'do', 'bite', 'pred', 'likebr', 'stirton', 'amaze', 'job', 'much', 'id', 'love', 'see', 'take', 'real', 'hollywood', 'movie', 'least', 'wasnt', 'predictable', 'almost', 'fell', 'chair', 'one', 'dude', 'get', 'head', 'blow', 'ok', 'little', 'derivative', 'scifi', 'budget', 'amaze', 'attempt', 'anyone', 'think', 'make', 'scifi', 'film', '8', 'gs', 'easy', 'happen', 'lot', 'clearly', 'know', 'nothing', 'film', 'industrybr', 'good', 'mark', 'good', 'film', 'extra', 'mark', 'work', 'hard', 'extra', 'extra', 'mark', 'really', 'interest', 'make', 'standard', 'bull', 'problems', 'production', 'go', 'make', 'like', 'lose', 'mancha', 'film', 'end', 'commentary', 'keep', 'go', 'scots']",positive,[0. 0. 0. ... 0. 0. 0.]
"['rare', 'nowadays', 'find', 'romantic', 'comedy', 'isnt', 'incredibly', 'disgust', 'short', 'dose', 'throughout', 'entire', 'movie', 'eg', 'big', 'fat', 'greek', 'wed', 'irene', 'couple', 'unnecessarily', 'demented', 'joke', 'movie', 'nothing', 'unpalatably', 'profane', 'around', 'cute', 'movie', 'likable', 'character', 'think', 'end', 'little', 'abrupt', 'feel', 'like', 'end', 'world', 'series', 'real', 'bang', 'finish', 'act', 'leave', 'little', 'desire', 'make', 'pace', 'story', 'id', 'know', 'farrelly', 'brothers', 'movie', 'would', 'assume', 'stomach', 'turn', 'piece', 'garbage', 'watch', 'seem', 'even', 'capable', 'accidentally', 'make', 'okay', 'movie', 'good', 'hope', 'pull', 'head', 'rest', 'way', 'start', 'consistently', 'make', 'good', 'film']",positive,[0. 0. 0. ... 0. 0. 0.]
"['get', 'loony', 'tune', 'golden', 'collectionwhich', 'highly', 'recommend', 'way', 'im', 'go', 'try', 'comment', 'cartoon', 'individually', 'start', 'statement', 'might', 'seem', 'redundant', 'read', 'multiple', 'review', 'apologizebr', 'rabbit', 'season', 'middle', 'short', 'trilogy', 'likeminded', 'short', 'two', 'rabbit', 'fire', 'duck', 'rabbit', 'duck', 'bag', 'daffy', 'argue', 'elmer', 'fudd', 'short', 'make', 'laugh', 'every', 'single', 'time', 'dvd', 'commentary', 'featurette', 'option', 'play', 'music', 'onlybr', 'grade', 'abr', 'dvd', 'extras', 'disk', '1', 'introduction', 'chuck', 'jones', 'boy', 'termite', 'terrice', 'part', '1', 'clip', 'film', 'two', 'guy', 'texas', 'dream', 'bug', 'cameos', 'bridge', 'sequence', 'episode', 'bug', 'bunny', 'show', 'astro', 'nut', 'audio', 'record', 'session', '2', 'vintage', 'trailers', 'blooper', 'bunny', 'bug', 'bunny', '51st', 'half', 'anniversary', 'optional', 'commentary', 'writer', 'greg', 'ford', 'still', 'gallery']",positive,[0. 0. 0. ... 0. 0. 0.]
"['im', 'fond', 'film', 'vex', 'many', 'reviewers', 'rank', 'peter', 'jackson', 'trilogy', 'film', 'novel', 'always', 'interpretive', 'particular', 'animate', 'film', 'rely', 'artists', 'vision', 'judge', 'term', 'speak', 'purist', 'finer', 'homage', 'tolkien', 'update', 'version', 'film', 'flaw', 'stay', 'truer', 'source', 'especially', 'far', 'character', 'concernedbr', 'jackson', 'version', 'tolkiens', 'frodo', 'barely', 'recognizable', 'first', 'scenes', 'portray', 'weakling', 'constantly', 'waver', 'manipulate', 'force', 'around', 'never', 'stand', 'two', 'feet', 'physically', 'metaphorically', 'true', 'wonder', 'fate', 'choose', 'limp', 'biscuit', 'carry', 'one', 'ring', 'crack', 'doom', 'jackson', 'unforgivably', 'rewrite', 'tolkien', 'rob', 'frodo', 'finest', 'moment', 'allow', 'arwen', 'rescue', 'ringwraithsbakshis', 'version', 'respect', 'original', 'present', 'frodo', 'demand', 'wraiths', 'go', 'back', 'trouble', 'bakshi', 'sustain', 'frodos', 'character', 'tolkien', 'conceive', 'see', 'decline', 'weight', 'burden', 'increase', 'frodo', 'pivotal', 'lord', 'ring', 'wonder', 'jackson', 'take', 'liberties', 'numerous', 'characterssince', 'character', 'development', 'propel', 'plot', 'inevitable', 'conclusion', 'bakshis', 'film', 'better', 'explore', 'companionship', 'legolas', 'gimli', 'judicious', 'scenes', 'completely', 'lack', 'jacksons', 'version', 'similarly', 'see', 'boromir', 'horse', 'pippin', 'merry', 'further', 'idea', 'fellowship', 'like', 'camaraderie', 'develop', 'animate', 'version', 'live', 'actionbr', 'tolkiens', 'poetry', 'important', 'ingredient', 'novels', 'bakshi', 'make', 'tribute', 'one', 'favorite', 'scenes', 'frodo', 'sing', 'merry', 'old', 'inn', 'song', 'minutes', 'stumble', 'strider', 'cheery', 'tune', 'chillingly', 'juxtapose', 'darker', 'theme', 'music', 'second', 'later', 'invisible', 'friends', 'visible', 'wraiths', 'frodo', 'dangerously', 'expose', 'one', 'atmospheric', 'portion', 'film', 'chill', 'whenever', 'see', 'itbr', 'well', 'document', 'budgettime', 'restrictions', 'limit', 'film', 'final', 'impact', 'complete', 'may', 'resonate', 'viewers', 'worth', 'look', 'even', 'detractors', 'admit', 'peter', 'jackson', 'derive', 'much', 'inspiration', 'prototype']",positive,[0. 0. 0. ... 0. 0. 0.]
"['indeed', 'quite', 'strange', 'movie', 'first', 'exusgymnast', 'try', 'turn', 'actor', 'something', 'seem', 'role', 'ever', 'get', 'know', 'anyway', 'good', 'reason', 'pull', 'role', 'well', 'enough', 'keep', 'interest', 'rather', 'bland', 'flat', 'performance', 'second', 'worst', 'ever', 'sound', 'effect', 'ever', 'use', 'movie', 'im', 'kid', 'alone', 'make', 'movie', 'extremely', 'comical', 'annoy', 'way', 'hehe', 'third', 'generally', 'decent', 'act', 'support', 'cast', 'include', 'require', 'hot', 'chick', 'actually', 'notsobad', 'story', 'cool', 'visuals', 'dialogue', 'fight', 'scenes', 'involve', 'gymnastics', 'hilarious', 'overall', 'execution', 'plot', 'weak', 'movie', 'would', 'barely', 'better', 'network', 'tv', 'movie', 'bad', 'fox', 'wasnt', 'around', '1985', 'one', 'movies', 'thats', 'simply', 'bad', 'yet', 'cant', 'resist', 'watch', 'even', 'enjoy', 'get', 'use', 'especially', 'find', 'perfect', 'eternal', 'home', 'late', 'night', 'tv', 'cable']",negative,[0. 0. 0. ... 0. 0. 0.]
"['save', 'grace', 'dreadful', 'stagey', 'bore', 'snoozefest', 'bring', 'mind', 'ransom', 'red', 'chief', 'even', 'though', 'big', 'star', 'film', 'act', 'almost', 'uniformly', 'terrible', 'glenn', 'ford', 'normally', 'laidback', 'kind', 'guy', 'ham', 'force', 'emotion', 'donna', 'reed', 'overthetop', 'prove', 'laughable', 'leslie', 'nielson', 'woefully', 'miscast', 'terrible', 'son', 'repulsive', 'little', 'brat', 'find', 'root', 'kidnappers', 'decent', 'performance', 'mishmash', 'relatively', 'minor', 'role', 'butler', 'perhaps', 'im', 'harsh', 'actors', 'read', 'line', 'give', 'script', 'ah', 'script', 'turgid', 'piece', 'contrive', 'dreck', 'would', 'like', 'tug', 'heart', 'string', 'merely', 'turn', 'stomach']",negative,[0. 0. 0. ... 0. 0. 0.]
"['september', '2003', 'hear', 'bbc', 'go', 'resurrect', 'doctor', 'make', 'bigger', 'better', 'id', 'hear', 'rumour', 'press', 'think', 'thats', 'rumour', 'mention', 'russell', 'davies', 'go', 'executively', 'produce', 'write', 'show', 'one', 'saturday', 'afternoon', 'march', '2004', 'channel', '4', 'news', 'interview', 'actor', 'cast', 'title', 'role', 'christopher', 'eccleston', 'yes', 'christopher', 'eccleston', 'actor', 'ive', 'always', 'impress', 'since', 'watch', 'film', 'debut', 'let', 'get', 'interview', 'television', 'must', 'true', 'months', 'pass', 'information', 'leak', 'billie', 'piper', 'cast', 'daleks', 'would', 'return', 'mill', 'hollywood', 'effect', 'company', 'do', 'fx', 'gladiator', 'contract', 'special', 'effect', 'show', 'several', 'weeks', 'first', 'broadcast', 'trailers', 'galore', 'herald', 'return', 'new', 'series', 'massive', 'billboards', 'london', 'inform', 'public', 'return', 'show', 'tabloid', 'newspapers', 'carry', 'massive', 'photo', 'spread', 'alien', 'appear', 'christopher', 'eccleston', 'appear', 'program', 'diverse', 'blue', 'peter', 'mastermind', 'special', 'doctor', 'night', 'edition', 'morning', 'friday', 'night', 'johnathan', 'ross', 'fact', 'new', 'series', 'doctor', 'must', 'hype', 'programme', 'history', 'british', 'television', 'better', 'bloody', 'good', 'bloody', 'good', 'undoubtedly', 'major', 'success', 'nearly', 'every', 'episode', 'make', 'top', 'ten', 'show', 'tv', 'chart', 'give', 'clue', 'rat', 'success', 'one', 'episode', 'ark', 'space', 'episode', 'two', 'febuary', '1975', 'old', 'series', 'make', 'top', 'five', 'tv', 'chart', 'open', 'series', 'episode', 'make', 'number', 'three', 'two', 'episodes', 'either', 'beat', 'equal', 'previous', 'record', 'era', 'theres', 'far', 'competition', 'term', 'tv', 'station', 'choice', 'let', 'laugh', 'cheer', 'fact', 'doctor', 'stuff', 'hit', 'baby', 'one', 'time', 'celebrity', 'wrestle', 'maul', 'ant', 'decs', 'saturday', 'night', 'takeaway', 'course', 'much', 'success', 'breath', 'take', 'visuals', 'cast', 'well', 'know', 'prestigious', 'actor', 'role', 'part', 'everything', 'see', 'screen', 'equal', 'anything', 'youll', 'see', 'spielberg', 'hollywood', 'movie', 'theres', 'dalek', 'invasion', 'force', 'number', 'tens', 'thousands', 'exotic', 'alien', '19th', 'century', 'cardiff', 'look', 'like', '19th', 'century', 'cardiff', 'night', 'film', 'actually', 'night', 'film', 'do', 'stick', 'dark', 'filter', 'screen', 'promise', 'youll', 'hear', 'lot', 'directors', 'work', 'series', 'joe', 'ahearne', 'especially', 'one', 'day', 'hollywood', 'list', 'flaw', 'new', 'series', 'doctor', 'lay', 'door', 'russell', 'davies', 'may', 'contentious', 'whether', 'soap', 'opera', 'post', 'modernist', 'elements', 'successful', 'opinion', 'theyre', 'whats', 'dispute', 'weakest', 'script', 'write', 'rtd', 'mention', 'review', 'casanova', 'cheat', 'audience', 'thing', 'face', 'arm', 'soldier', 'point', 'gun', 'doctor', 'bellow', 'attack', 'plan', 'delta', 'make', 'sense', 'anyone', 'audience', 'allow', 'escape', 'tight', 'spot', 'naked', 'captain', 'jack', 'suddenly', 'pull', 'laser', 'hes', 'hide', 'rtd', 'script', 'full', 'type', 'cheat', 'deus', 'ex', 'machina', 'type', 'endings', 'fact', 'final', 'episode', 'spoil', 'greatly', 'ridiculous', 'concept', 'bad', 'wolf', 'seem', 'get', 'rtd', 'tight', 'spot', 'doctor', 'endings', 'im', 'try', 'remember', 'actually', 'doctor', 'often', 'support', 'character', 'doctor', 'companion', 'save', 'day', 'show', 'call', 'doctor', 'rise', 'tyler', 'see', 'title', 'character', 'save', 'day', 'please', 'like', 'classic', 'series', 'one', 'final', 'point', 'portrayal', 'doctor', 'way', 'hes', 'write', 'grin', 'loon', 'eccleston', 'best', 'know', 'serious', 'gloomy', 'roles', 'hes', 'absolutely', 'breath', 'take', 'scenes', 'hes', 'show', 'grief', 'like', 'tear', 'run', 'face', 'end', 'world', 'often', 'hes', 'write', 'tom', 'baker', 'speed', 'character', 'obvious', 'eccleston', 'hasnt', 'do', 'much', 'comedy', 'career', 'hes', 'good', 'start', 'sound', 'like', 'hate', 'show', 'sorry', 'didnt', 'mean', 'anticipations', 'meet', 'surpass', 'others', 'havent', 'theyre', 'nearly', 'russell', 'davies', 'thankfully', 'contribute', 'less', 'way', 'script', 'next', 'series', 'doctor', 'let', 'see', 'traditional', 'stories', 'human', 'outpost', 'threat', 'monsters', 'like', 'saw', '1960s', '70s', 'imagine', 'story', 'like', 'sea', 'devil', 'massive', 'budget', 'direct', 'joe', 'ahearne', 'oh', 'one', 'last', 'request', 'see', 'next', 'time', 'trailers', 'scrap', 'reveal', 'best', 'bits', 'next', 'weeks', 'episode']",positive,[0. 0. 0. ... 0. 0. 0.]
